Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Purchase Date,Quantity,Price,Product Name,Cost Per Unit,Discount,Taxes,Category ID,Category Name,City Name,County,State Code,State,Latitude,Longitude,Area Code,Area Population,Area Households,Area Median Income,Customer Name,Age,Gender,Salesperson Name
OID10601,PID2083,A169,EMP1018,C1275,2017-03-18,3,2141,Product 84,1777.0,0,321.15,G,Category G,Vallejo,Solano County,CA,California,38.10409,-122.25663999999999,707,121253,41216,57028,Willie Day,45,f,Jimmy Young
OID10602,PID2072,A173,EMP1005,C1102,2017-07-23,2,1887,Product 73,1378.0,0,283.05,F,Category F,West Covina,Los Angeles County,CA,California,34.06862,-117.93895,626,108484,30816,69189,Raymond Fields,32,f,Ryan Welch
OID10604,PID2022,A162,EMP1038,C1653,2017-01-20,1,561,Product 23,421.0,0,84.15,C,Category C,Santa Rosa,Sonoma County,CA,California,38.44047,-122.71443000000001,707,174972,64088,61050,Nicholas Sanders,45,f,Scott Mason
OID10606,PID2055,A159,EMP1043,C1077,2017-06-08,1,2495,Product 56,1896.0,0,374.25,E,Category E,Santa Clara,Santa Clara County,CA,California,37.35411,-121.95523999999999,408,126215,43433,98914,Paul Lane,32,f,Joshua Taylor
OID10609,PID2058,A119,EMP1014,C1434,2017-06-20,1,2257,Product 59,1535.0,0,338.55,E,Category E,Fontana,San Bernardino County,CA,California,34.09223,-117.43505,909,207460,49975,64824,Christopher Nguyen,55,m,Ronald Reed
OID10613,PID2064,A125,EMP1022,C1778,2017-10-20,1,1414,Product 65,962.0,0,212.1,F,Category F,Hayward,Alameda County,CA,California,37.668820000000004,-122.0808,510,158289,46713,65096,Anthony Parker,57,m,Walter Cook
OID10616,PID2042,A108,EMP1032,C1442,2017-11-20,3,203,Product 43,154.0,0,30.45,E,Category E,Concord,Contra Costa County,CA,California,37.97798,-122.03107,925,128667,45409,68318,Phillip Morrison,55,m,Larry Castillo
OID10622,PID2048,A123,EMP1043,C1235,2017-09-05,4,502,Product 49,296.0,0,75.3,E,Category E,Garden Grove,Orange County,CA,California,33.77391,-117.94145,657,175393,46998,58449,Victor Martinez,58,f,Joshua Taylor
OID10625,PID2003,A159,EMP1035,C1435,2017-01-10,2,1783,Product 4,1516.0,0,267.45,A,Category A,Santa Clara,Santa Clara County,CA,California,37.35411,-121.95523999999999,408,126215,43433,98914,Justin Butler,45,f,Roger Ramos
OID10628,PID2034,A127,EMP1023,C1357,2017-12-16,1,871,Product 35,540.0,0,130.65,D,Category D,Inglewood,Los Angeles County,CA,California,33.96168,-118.35313000000001,424,111666,36667,42044,Christopher Miller,84,m,Brian Davis
OID10629,PID2011,A129,EMP1017,C1034,2017-01-01,1,530,Product 12,435.0,0,79.5,B,Category B,Jurupa Valley,Riverside County,CA,California,34.002590000000005,-117.46761000000001,951,100314,24839,57749,Scott Roberts,27,m,Brian Hansen
OID10637,PID2051,A170,EMP1021,C1653,2017-11-06,2,1077,Product 52,732.0,0,161.55,E,Category E,Victorville,San Bernardino County,CA,California,34.53611,-117.29116,760,122225,31886,45894,Nicholas Sanders,45,f,Clarence Fox
OID10638,PID2017,A147,EMP1022,C1125,2017-07-31,3,35,Product 18,22.0,0,5.25,C,Category C,Richmond,Contra Costa County,CA,California,37.935759999999995,-122.34775,510,109708,36973,55102,Juan Cruz,45,f,Walter Cook
OID10639,PID2028,A138,EMP1028,C1072,2017-08-08,1,2283,Product 29,1484.0,0,342.45,D,Category D,Oceanside,San Diego County,CA,California,33.19587,-117.37948,760,175691,60493,57703,Aaron Tucker,45,f,Howard Sims
OID10642,PID2028,A143,EMP1040,C1499,2017-09-15,3,2283,Product 29,1484.0,0,342.45,D,Category D,Pasadena,Los Angeles County,CA,California,34.14778,-118.14452,626,142250,54536,72402,Stephen Greene,62,m,Patrick Ruiz
OID10645,PID2086,A155,EMP1013,C1101,2017-03-18,1,123,Product 87,84.0,0,18.45,G,Category G,San Francisco,San Francisco County,CA,California,37.775,-122.41944,415,864816,353287,81294,Billy Miller,32,f,Charles Harper
OID10647,PID2080,A133,EMP1041,C1353,2017-01-15,2,2353,Product 81,1788.0,0,352.95,F,Category F,Modesto,Stanislaus County,CA,California,37.6391,-120.99688,209,211266,70481,48577,Adam Alexander,80,m,Joe Sims
OID10658,PID2076,A172,EMP1033,C1405,2017-08-31,3,1522,Product 77,791.0,0,228.3,F,Category F,Vista,San Diego County,CA,California,33.20004,-117.24253999999999,760,100890,30451,50601,Walter Harris,45,f,Jerry Perry
OID10660,PID2097,A156,EMP1036,C1651,2017-06-14,1,1052,Product 98,589.0,0,157.8,H,Category H,San Jose,Santa Clara County,CA,California,37.33939,-121.89496000000001,408,1026908,314297,84647,Ralph Kelley,45,f,Robert Reed
OID10666,PID2032,A158,EMP1029,C1528,2017-07-22,3,1967,Product 33,1397.0,0,295.05,D,Category D,Santa Ana,Orange County,CA,California,33.74557,-117.86783,949,335400,74757,52253,Jose Griffin,72,f,Howard Gardner
OID10678,PID2041,A130,EMP1010,C1227,2017-10-29,3,1380,Product 42,1090.0,0,207.0,E,Category E,Lancaster,Los Angeles County,CA,California,34.69804,-118.13673999999999,661,161103,47427,47225,Harry Castillo,45,f,Joshua Cook
OID10679,PID2035,A169,EMP1015,C1719,2017-02-10,2,458,Product 36,376.0,0,68.7,D,Category D,Vallejo,Solano County,CA,California,38.10409,-122.25663999999999,707,121253,41216,57028,Willie Day,46,m,Justin Lynch
OID10680,PID2098,A172,EMP1028,C1296,2017-05-31,3,1178,Product 99,683.0,0,176.7,H,Category H,Vista,San Diego County,CA,California,33.20004,-117.24253999999999,760,100890,30451,50601,Scott Gordon,62,f,Howard Sims
OID10682,PID2058,A139,EMP1036,C1330,2017-04-09,1,2257,Product 59,1535.0,0,338.55,E,Category E,Ontario,San Bernardino County,CA,California,34.063340000000004,-117.65088999999999,909,171214,47375,54114,Roy Shaw,67,f,Robert Reed
OID10686,PID2013,A106,EMP1013,C1274,2017-10-20,1,368,Product 14,269.0,0,55.2,B,Category B,Chula Vista,San Diego County,CA,California,32.64,-117.08417,619,265757,78066,65185,Adam Hernandez,63,f,Charles Harper
OID10687,PID2066,A113,EMP1035,C1617,2017-07-23,2,2091,Product 67,1485.0,0,313.65,F,Category F,East Los Angeles,Los Angeles County,CA,California,34.0239,-118.17201999999999,323,127610,31400,38766,Carlos Stewart,70,f,Roger Ramos
OID10697,PID2070,A141,EMP1044,C1050,2017-09-20,4,1671,Product 71,1220.0,0,250.65,F,Category F,Oxnard,Ventura County,CA,California,34.1975,-119.17705,805,207254,50815,60621,Kenneth Simpson,45,f,Martin Carr
OID10698,PID2021,A157,EMP1030,C1626,2017-07-14,1,217,Product 22,171.0,0,32.55,C,Category C,San Mateo,San Mateo County,CA,California,37.56299,-122.32553,650,103536,37861,90208,Walter Baker,45,f,Bobby Russell
OID10704,PID2076,A123,EMP1022,C1227,2017-07-31,1,1522,Product 77,791.0,0,228.3,F,Category F,Garden Grove,Orange County,CA,California,33.77391,-117.94145,657,175393,46998,58449,Harry Castillo,45,f,Walter Cook
OID10708,PID2087,A138,EMP1017,C1297,2017-02-09,1,1022,Product 88,818.0,0,153.3,G,Category G,Oceanside,San Diego County,CA,California,33.19587,-117.37948,760,175691,60493,57703,Joshua Brooks,45,f,Brian Hansen
OID10709,PID2083,A144,EMP1033,C1473,2017-08-08,3,2141,Product 84,1777.0,0,321.15,G,Category G,Pomona,Los Angeles County,CA,California,34.05529,-117.75228,909,153266,39378,49186,James Fisher,45,f,Jerry Perry
OID10713,PID2025,A142,EMP1036,C1666,2017-05-27,1,667,Product 26,387.0,0,100.05,D,Category D,Palmdale,Los Angeles County,CA,California,34.57943,-118.11646,661,158351,42720,52392,Nicholas Morrison,24,f,Robert Reed
OID10714,PID2081,A131,EMP1026,C1795,2017-11-21,4,1566,Product 82,1190.0,0,234.9,G,Category G,Long Beach,Los Angeles County,CA,California,33.76696,-118.18923000000001,562,474140,164406,52783,Jeremy Peterson,68,m,Martin Perry
OID10717,PID2063,A104,EMP1003,C1626,2017-12-11,3,1708,Product 64,871.0,0,256.2,F,Category F,Burbank,Los Angeles County,CA,California,34.18084,-118.30897,818,105319,41361,66076,Walter Baker,45,f,Christopher Tucker
OID10718,PID2008,A118,EMP1038,C1352,2017-07-22,4,315,Product 9,208.0,0,47.25,B,Category B,Fairfield,Solano County,CA,California,38.249359999999996,-122.03997,707,112970,34623,67364,Michael Lane,45,f,Scott Mason
OID10721,PID2005,A156,EMP1021,C1195,2017-03-06,3,684,Product 6,561.0,0,102.6,B,Category B,San Jose,Santa Clara County,CA,California,37.33939,-121.89496000000001,408,1026908,314297,84647,Steven Hayes,45,f,Clarence Fox
OID10728,PID2033,A135,EMP1017,C1027,2017-08-17,1,2182,Product 34,1200.0,0,327.3,D,Category D,Murrieta,Riverside County,CA,California,33.553909999999995,-117.21392,951,109830,32685,74610,Victor Gutierrez,45,f,Brian Hansen
OID10732,PID2062,A169,EMP1025,C1619,2017-07-06,2,2464,Product 63,1774.0,0,369.6,E,Category E,Vallejo,Solano County,CA,California,38.10409,-122.25663999999999,707,121253,41216,57028,George Adams,70,f,Ernest Wagner
OID10734,PID2069,A101,EMP1037,C1629,2017-04-03,1,378,Product 70,291.0,0,56.7,F,Category F,Antioch,Contra Costa County,CA,California,38.00492,-121.80578999999999,925,110542,33718,64329,Paul Taylor,80,f,Carl Hall
OID10735,PID2059,A148,EMP1005,C1793,2017-10-03,3,1494,Product 60,971.0,0,224.1,E,Category E,Riverside,Riverside County,CA,California,33.95333,-117.39611000000001,951,322424,91267,57196,Shawn Ramos,68,m,Ryan Welch
OID10736,PID2060,A171,EMP1003,C1641,2017-03-14,3,1467,Product 61,807.0,0,220.05,E,Category E,Visalia,Tulare County,CA,California,36.33023,-119.29206,559,130104,41730,52157,Charles Bell,80,f,Christopher Tucker
OID10738,PID2004,A170,EMP1039,C1434,2017-07-14,3,1278,Product 5,665.0,0,191.7,A,Category A,Victorville,San Bernardino County,CA,California,34.53611,-117.29116,760,122225,31886,45894,Christopher Nguyen,55,m,Eugene Holmes
OID10740,PID2024,A105,EMP1019,C1135,2017-04-20,2,356,Product 25,292.0,0,53.4,D,Category D,Carlsbad,San Diego County,CA,California,33.15809,-117.35059,760,113453,42791,90597,Michael Reed,43,f,Roger Robertson
OID10742,PID2058,A143,EMP1003,C1700,2017-10-13,1,2257,Product 59,1535.0,0,338.55,E,Category E,Pasadena,Los Angeles County,CA,California,34.14778,-118.14452,626,142250,54536,72402,Ernest Rivera,45,f,Christopher Tucker
OID10746,PID2053,A102,EMP1013,C1061,2017-10-15,3,596,Product 54,358.0,0,89.4,E,Category E,Bakersfield,Kern County,CA,California,35.373290000000004,-119.01871000000001,661,373640,112439,57095,Earl Simpson,28,f,Charles Harper
OID10749,PID2025,A123,EMP1025,C1000,2017-06-16,1,667,Product 26,387.0,0,100.05,D,Category D,Garden Grove,Orange County,CA,California,33.77391,-117.94145,657,175393,46998,58449,Thomas Duncan,56,m,Ernest Wagner
OID10751,PID2065,A130,EMP1017,C1487,2017-03-24,1,2396,Product 66,1965.0,0,359.4,F,Category F,Lancaster,Los Angeles County,CA,California,34.69804,-118.13673999999999,661,161103,47427,47225,Dennis Myers,51,m,Brian Hansen
OID10752,PID2099,A137,EMP1023,C1419,2017-08-07,1,1367,Product 100,984.0,0,205.05,H,Category H,Oakland,Alameda County,CA,California,37.80437,-122.2708,510,419267,158424,54618,Eugene Cunningham,45,f,Brian Davis
OID10753,PID2031,A154,EMP1015,C1709,2017-06-11,3,1638,Product 32,1261.0,0,245.7,D,Category D,San Diego,San Diego County,CA,California,32.71533,-117.15726000000001,619,1394928,485091,66116,Bobby Jackson,35,m,Justin Lynch
OID10754,PID2024,A133,EMP1003,C1326,2017-11-06,1,356,Product 25,292.0,0,53.4,D,Category D,Modesto,Stanislaus County,CA,California,37.6391,-120.99688,209,211266,70481,48577,Donald Stanley,45,f,Christopher Tucker
OID10755,PID2088,A123,EMP1023,C1169,2017-05-19,2,603,Product 89,416.0,0,90.45,G,Category G,Garden Grove,Orange County,CA,California,33.77391,-117.94145,657,175393,46998,58449,Edward Walker,45,f,Brian Davis
OID10756,PID2013,A105,EMP1033,C1106,2017-11-10,2,368,Product 14,269.0,0,55.2,B,Category B,Carlsbad,San Diego County,CA,California,33.15809,-117.35059,760,113453,42791,90597,Alan Thomas,32,f,Jerry Perry
OID10758,PID2061,A142,EMP1019,C1144,2017-05-14,1,913,Product 62,584.0,0,136.95,E,Category E,Palmdale,Los Angeles County,CA,California,34.57943,-118.11646,661,158351,42720,52392,Carlos Reed,43,m,Roger Robertson
OID10761,PID2085,A142,EMP1024,C1475,2017-06-03,1,1862,Product 86,1173.0,0,279.3,G,Category G,Palmdale,Los Angeles County,CA,California,34.57943,-118.11646,661,158351,42720,52392,Benjamin Kim,51,m,Ernest Wheeler
OID10762,PID2009,A148,EMP1001,C1517,2017-03-02,3,584,Product 10,420.0,0,87.6,B,Category B,Riverside,Riverside County,CA,California,33.95333,-117.39611000000001,951,322424,91267,57196,Gregory Chapman,45,f,Kevin Butler
OID10763,PID2039,A159,EMP1020,C1728,2017-02-22,3,817,Product 40,409.0,0,122.55,E,Category E,Santa Clara,Santa Clara County,CA,California,37.35411,-121.95523999999999,408,126215,43433,98914,Joshua Little,46,m,Ryan Butler
OID10764,PID2083,A130,EMP1003,C1235,2017-11-16,4,2141,Product 84,1777.0,0,321.15,G,Category G,Lancaster,Los Angeles County,CA,California,34.69804,-118.13673999999999,661,161103,47427,47225,Victor Martinez,58,f,Christopher Tucker
OID10767,PID2040,A151,EMP1043,C1157,2017-08-18,3,1889,Product 41,945.0,0,283.35,E,Category E,Salinas,Monterey County,CA,California,36.67774,-121.6555,831,157380,40892,49840,Clarence Freeman,52,m,Joshua Taylor
OID10770,PID2084,A114,EMP1040,C1188,2017-09-07,4,1783,Product 85,1230.0,0,267.45,G,Category G,El Cajon,San Diego County,CA,California,32.79477,-116.96253,619,103679,32564,45925,Michael Cole,45,f,Patrick Ruiz
OID10772,PID2073,A105,EMP1038,C1716,2017-06-26,1,95,Product 74,61.0,0,14.25,F,Category F,Carlsbad,San Diego County,CA,California,33.15809,-117.35059,760,113453,42791,90597,Jeremy Gomez,46,m,Scott Mason
OID10774,PID2021,A118,EMP1002,C1635,2017-12-25,2,217,Product 22,171.0,0,32.55,C,Category C,Fairfield,Solano County,CA,California,38.249359999999996,-122.03997,707,112970,34623,67364,Timothy Bowman,80,f,Andrew Bowman
OID10776,PID2097,A170,EMP1002,C1088,2017-05-23,1,1052,Product 98,589.0,0,157.8,H,Category H,Victorville,San Bernardino County,CA,California,34.53611,-117.29116,760,122225,31886,45894,Mark Montgomery,32,f,Andrew Bowman
OID10781,PID2015,A113,EMP1043,C1232,2017-04-19,1,637,Product 16,389.0,0,95.55,C,Category C,East Los Angeles,Los Angeles County,CA,California,34.0239,-118.17201999999999,323,127610,31400,38766,Wayne Stewart,58,f,Joshua Taylor
OID10782,PID2064,A117,EMP1006,C1149,2017-08-31,4,1414,Product 65,962.0,0,212.1,F,Category F,Escondido,San Diego County,CA,California,33.119209999999995,-117.08641999999999,760,151451,45041,50899,Jesse Hill,45,f,Sean Miller
OID10784,PID2086,A119,EMP1031,C1187,2017-12-07,1,123,Product 87,84.0,0,18.45,G,Category G,Fontana,San Bernardino County,CA,California,34.09223,-117.43505,909,207460,49975,64824,Billy West,45,f,Brian Thomas
OID10785,PID2037,A118,EMP1017,C1195,2017-05-05,1,880,Product 38,634.0,0,132.0,E,Category E,Fairfield,Solano County,CA,California,38.249359999999996,-122.03997,707,112970,34623,67364,Steven Hayes,45,f,Brian Hansen
OID10787,PID2051,A149,EMP1029,C1147,2017-08-13,3,1077,Product 52,732.0,0,161.55,E,Category E,Roseville,Placer County,CA,California,38.75212,-121.28801000000001,916,130269,46547,75867,Thomas Hawkins,43,m,Howard Gardner
OID10790,PID2045,A156,EMP1031,C1301,2017-06-21,2,556,Product 46,395.0,0,83.4,E,Category E,San Jose,Santa Clara County,CA,California,37.33939,-121.89496000000001,408,1026908,314297,84647,James Simmons,62,f,Brian Thomas
OID10793,PID2001,A153,EMP1032,C1555,2017-02-20,1,951,Product 2,504.0,0,142.65,A,Category A,San Buenaventura (Ventura),Ventura County,CA,California,34.26778,-119.25421000000001,805,109708,41029,66995,Ralph Davis,40,f,Larry Castillo
OID10795,PID2062,A116,EMP1018,C1150,2017-08-16,3,2464,Product 63,1774.0,0,369.6,E,Category E,El Monte,Los Angeles County,CA,California,34.06862,-118.02757,626,116732,30752,38085,Adam Bailey,45,f,Jimmy Young
OID10796,PID2053,A126,EMP1040,C1714,2017-12-05,4,596,Product 54,358.0,0,89.4,E,Category E,Huntington Beach,Orange County,CA,California,33.6603,-117.99923000000001,657,201899,74460,83252,Stephen Webb,46,m,Patrick Ruiz
OID10797,PID2002,A140,EMP1024,C1170,2017-02-28,2,847,Product 3,534.0,0,127.05,A,Category A,Orange,Orange County,CA,California,33.78779,-117.85311000000002,657,140992,42680,78513,Steve Stewart,45,f,Ernest Wheeler
OID10804,PID2035,A146,EMP1033,C1462,2017-10-03,3,458,Product 36,376.0,0,68.7,D,Category D,Rialto,San Bernardino County,CA,California,34.1064,-117.37031999999999,909,103132,25199,50971,Thomas Gonzales,45,f,Jerry Perry
OID10805,PID2023,A110,EMP1008,C1221,2017-11-27,1,818,Product 24,450.0,0,122.7,C,Category C,Costa Mesa,Orange County,CA,California,33.64113,-117.91866999999999,949,113204,40908,66459,Peter Cook,58,f,Carl Elliott
OID10806,PID2059,A104,EMP1019,C1670,2017-06-13,4,1494,Product 60,971.0,0,224.1,E,Category E,Burbank,Los Angeles County,CA,California,34.18084,-118.30897,818,105319,41361,66076,Eugene Brooks,24,m,Roger Robertson
OID10809,PID2058,A162,EMP1004,C1279,2017-03-20,3,2257,Product 59,1535.0,0,338.55,E,Category E,Santa Rosa,Sonoma County,CA,California,38.44047,-122.71443000000001,707,174972,64088,61050,Eugene Sims,62,f,Kenneth Bradley
OID10813,PID2025,A136,EMP1006,C1445,2017-03-10,1,667,Product 26,387.0,0,100.05,D,Category D,Norwalk,Los Angeles County,CA,California,33.90224,-118.08173000000001,562,107140,27225,59756,Philip Bailey,55,m,Sean Miller
OID10818,PID2049,A156,EMP1007,C1183,2017-04-01,1,826,Product 50,562.0,0,123.9,E,Category E,San Jose,Santa Clara County,CA,California,37.33939,-121.89496000000001,408,1026908,314297,84647,Paul Holmes,55,m,Jeremy Mendoza
OID10822,PID2017,A140,EMP1024,C1270,2017-04-07,1,35,Product 18,22.0,0,5.25,C,Category C,Orange,Orange County,CA,California,33.78779,-117.85311000000002,657,140992,42680,78513,Joe Baker,63,f,Ernest Wheeler
OID10828,PID2078,A125,EMP1002,C1476,2017-10-04,2,1798,Product 79,971.0,0,269.7,F,Category F,Hayward,Alameda County,CA,California,37.668820000000004,-122.0808,510,158289,46713,65096,Larry Ross,51,m,Andrew Bowman
OID10838,PID2100,A155,EMP1023,C1229,2017-01-11,1,799,Product 101,455.0,0,119.85,H,Category H,San Francisco,San Francisco County,CA,California,37.775,-122.41944,415,864816,353287,81294,Mark Gonzalez,58,f,Brian Davis
OID10840,PID2027,A132,EMP1008,C1115,2017-06-05,1,2497,Product 28,1473.0,0,374.55,D,Category D,Los Angeles,Los Angeles County,CA,California,34.05223,-118.24368,213,3971883,1342761,50205,David Mendoza,33,f,Carl Elliott
OID10841,PID2042,A153,EMP1044,C1198,2017-10-28,3,203,Product 43,154.0,0,30.45,E,Category E,San Buenaventura (Ventura),Ventura County,CA,California,34.26778,-119.25421000000001,805,109708,41029,66995,Jason Ross,55,m,Martin Carr
OID10846,PID2095,A120,EMP1039,C1169,2017-03-15,2,1743,Product 96,872.0,0,261.45,H,Category H,Fremont,Alameda County,CA,California,37.54827,-121.98857,510,232206,72684,105355,Edward Walker,45,f,Eugene Holmes
OID10848,PID2017,A106,EMP1011,C1250,2017-01-29,1,35,Product 18,22.0,0,5.25,C,Category C,Chula Vista,San Diego County,CA,California,32.64,-117.08417,619,265757,78066,65185,Alan Scott,45,f,Larry Marshall
OID10849,PID2051,A172,EMP1024,C1584,2017-12-07,2,1077,Product 52,732.0,0,161.55,E,Category E,Vista,San Diego County,CA,California,33.20004,-117.24253999999999,760,100890,30451,50601,Ralph Kelley,60,f,Ernest Wheeler
OID10851,PID2051,A120,EMP1017,C1450,2017-09-03,1,1077,Product 52,732.0,0,161.55,E,Category E,Fremont,Alameda County,CA,California,37.54827,-121.98857,510,232206,72684,105355,Jesse Barnes,51,m,Brian Hansen
OID10853,PID2026,A122,EMP1043,C1056,2017-01-30,3,947,Product 27,786.0,0,142.05,D,Category D,Fullerton,Orange County,CA,California,33.870290000000004,-117.92533999999999,657,140847,45031,65974,Andrew Peters,28,f,Joshua Taylor
OID10854,PID2006,A163,EMP1008,C1276,2017-08-07,1,1826,Product 7,1443.0,0,273.9,B,Category B,Simi Valley,Ventura County,CA,California,34.26945,-118.78148,805,126788,41972,90210,George Hill,45,f,Carl Elliott
OID10858,PID2089,A158,EMP1009,C1166,2017-12-20,3,2294,Product 90,1399.0,0,344.1,G,Category G,Santa Ana,Orange County,CA,California,33.74557,-117.86783,949,335400,74757,52253,Jesse Evans,52,m,Kenneth Fields
OID10860,PID2060,A122,EMP1026,C1349,2017-06-18,1,1467,Product 61,807.0,0,220.05,E,Category E,Fullerton,Orange County,CA,California,33.870290000000004,-117.92533999999999,657,140847,45031,65974,Eric Ward,80,m,Martin Perry
OID10861,PID2038,A105,EMP1035,C1590,2017-11-28,1,392,Product 39,255.0,0,58.8,E,Category E,Carlsbad,San Diego County,CA,California,33.15809,-117.35059,760,113453,42791,90597,Sean Andrews,60,f,Roger Ramos
OID10863,PID2011,A133,EMP1030,C1574,2017-04-18,3,530,Product 12,435.0,0,79.5,B,Category B,Modesto,Stanislaus County,CA,California,37.6391,-120.99688,209,211266,70481,48577,Bobby Willis,45,f,Bobby Russell
OID10864,PID2014,A144,EMP1000,C1778,2017-05-16,1,1809,Product 15,1067.0,0,271.35,C,Category C,Pomona,Los Angeles County,CA,California,34.05529,-117.75228,909,153266,39378,49186,Anthony Parker,57,m,Fred Robertson
OID10870,PID2069,A146,EMP1026,C1338,2017-07-29,1,378,Product 70,291.0,0,56.7,F,Category F,Rialto,San Bernardino County,CA,California,34.1064,-117.37031999999999,909,103132,25199,50971,Thomas Hawkins,45,f,Martin Perry
OID10875,PID2052,A144,EMP1024,C1414,2017-04-26,1,1526,Product 53,1251.0,0,228.9,E,Category E,Pomona,Los Angeles County,CA,California,34.05529,-117.75228,909,153266,39378,49186,Keith Stephens,45,f,Ernest Wheeler
OID10876,PID2006,A114,EMP1009,C1661,2017-07-30,1,1826,Product 7,1443.0,0,273.9,B,Category B,El Cajon,San Diego County,CA,California,32.79477,-116.96253,619,103679,32564,45925,Howard Moore,45,f,Kenneth Fields
OID10885,PID2015,A150,EMP1022,C1653,2017-08-25,1,637,Product 16,389.0,0,95.55,C,Category C,Sacramento,Sacramento County,CA,California,38.58157,-121.4944,530,490712,178185,50739,Nicholas Sanders,45,f,Walter Cook
OID10890,PID2012,A119,EMP1003,C1579,2017-10-08,1,1353,Product 13,947.0,0,202.95,B,Category B,Fontana,San Bernardino County,CA,California,34.09223,-117.43505,909,207460,49975,64824,Keith James,45,f,Christopher Tucker
OID10892,PID2000,A140,EMP1022,C1358,2017-02-18,1,2241,Product 1,1367.0,0,336.15,A,Category A,Orange,Orange County,CA,California,33.78779,-117.85311000000002,657,140992,42680,78513,Steven Howard,45,f,Walter Cook
OID10895,PID2030,A137,EMP1037,C1571,2017-10-06,1,1899,Product 31,1044.0,0,284.85,D,Category D,Oakland,Alameda County,CA,California,37.80437,-122.2708,510,419267,158424,54618,Russell Bailey,50,f,Carl Hall
OID10897,PID2096,A120,EMP1003,C1719,2017-05-22,2,1587,Product 97,1301.0,0,238.05,H,Category H,Fremont,Alameda County,CA,California,37.54827,-121.98857,510,232206,72684,105355,Willie Day,46,m,Christopher Tucker
OID10898,PID2019,A130,EMP1020,C1619,2017-10-24,1,800,Product 20,536.0,0,120.0,C,Category C,Lancaster,Los Angeles County,CA,California,34.69804,-118.13673999999999,661,161103,47427,47225,George Adams,70,f,Ryan Butler
OID10900,PID2036,A171,EMP1012,C1552,2017-01-02,1,1582,Product 37,1234.0,0,237.3,D,Category D,Visalia,Tulare County,CA,California,36.33023,-119.29206,559,130104,41730,52157,Robert Price,30,f,John Reyes
OID10901,PID2032,A138,EMP1012,C1395,2017-02-08,4,1967,Product 33,1397.0,0,295.05,D,Category D,Oceanside,San Diego County,CA,California,33.19587,-117.37948,760,175691,60493,57703,Bruce Butler,29,m,John Reyes
OID10903,PID2058,A143,EMP1016,C1224,2017-09-16,1,2257,Product 59,1535.0,0,338.55,E,Category E,Pasadena,Los Angeles County,CA,California,34.14778,-118.14452,626,142250,54536,72402,Ralph Richardson,58,f,Henry Nelson
OID10909,PID2072,A148,EMP1023,C1221,2017-05-03,1,1887,Product 73,1378.0,0,283.05,F,Category F,Riverside,Riverside County,CA,California,33.95333,-117.39611000000001,951,322424,91267,57196,Peter Cook,58,f,Brian Davis
OID10911,PID2095,A111,EMP1029,C1238,2017-02-22,3,1743,Product 96,872.0,0,261.45,H,Category H,Daly City,San Mateo County,CA,California,37.70583,-122.46193999999998,650,106562,31137,74449,Billy Nelson,45,f,Howard Gardner
OID10912,PID2047,A114,EMP1044,C1117,2017-11-05,1,290,Product 48,200.0,0,43.5,E,Category E,El Cajon,San Diego County,CA,California,32.79477,-116.96253,619,103679,32564,45925,Ralph Wood,33,f,Martin Carr
OID10914,PID2040,A127,EMP1032,C1336,2017-02-24,3,1889,Product 41,945.0,0,283.35,E,Category E,Inglewood,Los Angeles County,CA,California,33.96168,-118.35313000000001,424,111666,36667,42044,Andrew Graham,76,f,Larry Castillo
OID10917,PID2055,A145,EMP1029,C1087,2017-09-21,2,2495,Product 56,1896.0,0,374.25,E,Category E,Rancho Cucamonga,San Bernardino County,CA,California,34.1064,-117.59311000000001,909,175236,55240,77396,Frank Mason,32,f,Howard Gardner
OID10918,PID2046,A151,EMP1007,C1498,2017-04-02,1,2410,Product 47,1518.0,0,361.5,E,Category E,Salinas,Monterey County,CA,California,36.67774,-121.6555,831,157380,40892,49840,Keith Campbell,62,m,Jeremy Mendoza
OID10922,PID2015,A131,EMP1008,C1432,2017-09-29,1,637,Product 16,389.0,0,95.55,C,Category C,Long Beach,Los Angeles County,CA,California,33.76696,-118.18923000000001,562,474140,164406,52783,Peter Freeman,44,m,Carl Elliott
OID10926,PID2096,A115,EMP1016,C1700,2017-02-07,1,1587,Product 97,1301.0,0,238.05,H,Category H,Elk Grove,Sacramento County,CA,California,38.4088,-121.37162,916,166913,49316,79487,Ernest Rivera,45,f,Henry Nelson
OID10929,PID2089,A103,EMP1038,C1101,2017-03-28,1,2294,Product 90,1399.0,0,344.1,G,Category G,Berkeley,Alameda County,CA,California,37.871590000000005,-122.27275,510,120972,45917,66237,Billy Miller,32,f,Scott Mason
OID10933,PID2006,A160,EMP1026,C1020,2017-12-15,1,1826,Product 7,1443.0,0,273.9,B,Category B,Santa Clarita,Los Angeles County,CA,California,34.391659999999995,-118.54258999999999,661,182371,59247,83554,Peter Cook,33,m,Martin Perry
OID10937,PID2083,A164,EMP1029,C1651,2017-09-11,1,2141,Product 84,1777.0,0,321.15,G,Category G,Stockton,San Joaquin County,CA,California,37.9577,-121.29078,209,305658,92440,44797,Ralph Kelley,45,f,Howard Gardner
